id,pir,name,ceased,taxNumber,kshNumber,ahtiNumber,ohNumber,address,excName,excDate
104493,653651,ÁDÁM JENŐ ZENEISKOLA ALAPFOKÚ MŰVÉSZETOKTATÁSI INTÉZMÉNY,,16792719113,16792719852032213,,040036,2310 Szigetszentmiklós Váci Mihály utca 4 ,dr. Regősné Nyírő Ildikó,2008-08-01
99330,565295,ÁDÁM LÁSZLÓ KÖZÉPISKOLA ÉS SZAKISKOLA,,15565299213,15565299853232213,,,2750 Nagykőrös Rákóczi utca 8 ,Gulyás Sándorné,2007-01-01
91580,805982,ÁDÁNDI KIPPKOPP ÓVODA ÉS BÖLCSŐDE,,15805980114,15805980851032214,,202062,8653 Ádánd Árpád utca 15 ,Ilon Szabina,2023-08-16
93822,836780,ÁDÁNDI KONYHA,,15836782214,15836782562932214,,,8653 Ádánd Széchenyi utca 8 ,Firnicz Beáta,2017-01-01
91636,806660,ÁDÁNDI KÖZÖS ÖNKORMÁNYZATI HIVATAL,,15806668114,15806668841132514,,,8653 Ádánd Kossuth L. utca 50 ,Kovács Gréta,2024-09-01
96574,396035,ÁDÁND KÖZSÉG POLGÁRMESTERI HIVATALA,,15396035214,15396035841132514,713605,,8653 Ádánd Kossuth utca 50 ,Baumann Anita Gabriella,2001-03-15
91559,805717,ADÁSZTEVELI KÖZÖS ÖNKORMÁNYZATI HIVATAL,,15805715119,15805715841132519,,,8561 Adásztevel Árpád  utca 64 ,Terelmes-Papp Judit,2022-12-31
85911,589837,ADÁSZTEVELI ÓVODA,,15589837119,15589837851032219,,201077,8561 Adásztevel Árpád utca 95 ,Hegedüsné Patyi Edina,2023-08-16
94627,303082,ADÓ- ÉS PÉNZÜGYI ELLENŐRZÉSI HIVATAL,,15303086251,15303086841131201,037569,,1054 Budapest Széchenyi utca 2 ,Dr. Vida Ildikó,2010-06-28
100296,597407,ADÓ- ÉS PÉNZÜGYI ELLENŐRZÉSI HIVATAL BÁCS-KISKUN MEGYEI IGAZGATÓSÁGA,,15597401151,15597401751131203,,,6000 Kecskemét Kurucz körút 16/B-C ,Vörös Attila,2002-06-01
100295,597397,ADÓ- ÉS PÉNZÜGYI ELLENŐRZÉSI HIVATAL BARANYA MEGYEI IGAZGATÓSÁGA,,15597391151,15597391751131202,,,7621 Pécs Rákóczi út 52-56 ,Kesjár János,1991-11-15
100297,597418,ADÓ- ÉS PÉNZÜGYI ELLENŐRZÉSI HIVATAL BÉKÉS MEGYEI IGAZGATÓSÁGA,,15597418151,15597418751131204,,,5600 Békéscsaba Kinizsi utca 1 ,Szabóné Juhász Ilona,2002-03-20
100298,597429,ADÓ- ÉS PÉNZÜGYI ELLENŐRZÉSI HIVATAL BORSOD-ABAÚJ-ZEMPLÉN MEGYEI IGAZGATÓSÁGA,,15597425151,15597425751131205,,,3530 Miskolc Kandia utca 12-14 ,Dr. Nagy László,2005-05-02
100299,597430,ADÓ- ÉS PÉNZÜGYI ELLENŐRZÉSI HIVATAL CSONGRÁD MEGYEI IGAZGATOSÁGA,,15597432151,15597432751131206,,,6721 Szeged Bocskai utca 14 ,Dr. Papp István,2000-01-01
100390,598602,ADÓ- ÉS PÉNZÜGYI ELLENŐRZÉSI HIVATAL DÉL-ALFÖLDI REGIONÁLIS IGAZGATÓSÁGA,,15598608151,15598608841131206,275423,,6721 Szeged Bocskai út 14 ,Tamásné Czinege Csilla,2007-01-01
100293,597375,ADÓ- ÉS PÉNZÜGYI ELLENŐRZÉSI HIVATAL DÉL-BUDAPESTI IGAZGATOSÁGA,,15597377151,15597377751131201,,,1096 Budapest Haller utca 3-5 ,Fejes Péterné,2006-07-16
100388,598581,ADÓ- ÉS PÉNZÜGYI ELLENŐRZÉSI HIVATAL DÉL-DUNÁNTÚLI REGIONÁLIS IGAZGATÓSÁGA,,15598581151,15598581841131202,275445,,7621 Pécs Rákóczi út 52-56 ,Kesjár János,2007-01-01
100393,598635,ADÓ- ÉS PÉNZÜGYI ELLENŐRZÉSI HIVATAL ÉSZAK-ALFÖLDI REGIONÁLIS IGAZGATÓSÁGA,,15598639151,15598639841131215,275390,,4400 Nyíregyháza Szabadság tér 7-8 ,Dr. Nagy Tibor Miklós,2008-06-23
100291,597353,ADÓ- ÉS PÉNZÜGYI ELLENŐRZÉSI HIVATAL ÉSZAK-BUDAPESTI IGAZGATÓSÁGA,,15597353151,15597353751131201,,,1138 Budapest Madarász Viktor utca 30-36 ,Dr. Bognár Péter,1995-12-10
100389,598592,ADÓ- ÉS PÉNZÜGYI ELLENŐRZÉSI HIVATAL ÉSZAK-MAGYARORSZÁGI REGIONÁLIS IGAZGATÓSÁGA,,15598598151,15598598841131205,275434,,3530 Miskolc Kandia utca 12-14 ,Dr. Nagy László,2007-01-01
100300,597441,ADÓ- ÉS PÉNZÜGYI ELLENŐRZÉSI HIVATAL FEJÉR MEGYEI IGAZGATÓSÁGA,,15597449151,15597449751131207,,,8000 Székesfehérvár Mátyás király körút 8 ,Bocskay Vince,1995-02-15
100301,597452,ADÓ- ÉS PÉNZÜGYI ELLENŐRZÉSI HIVATAL GYŐR-MOSON-SOPRON MEGYEI IGAZGATÓSÁGA,,15597456151,15597456751131208,,,9022 Győr Liszt utca 15 ,Szentes Boldizsár,2006-07-16
100302,597463,ADÓ- ÉS PÉNZÜGYI ELLENŐRZÉSI HIVATAL HAJDÚ-BIHAR MEGYEI IGAZGATÓSÁGA,,15597463151,15597463751131209,,,4029 Debrecen Piac utca 42-48 ,Gáll Eszter,2005-03-11
100303,597474,ADÓ- ÉS PÉNZÜGYI ELLENŐRZÉSI HIVATAL HEVES MEGYEI IGAZGATÓSÁGA,,15597470151,15597470751131210,,,3300 Eger Eszterházy tér 3-4 ,Szalayné Ostorházi Mária,2001-06-01
100304,597485,ADÓ- ÉS PÉNZÜGYI ELLENŐRZÉSI HIVATAL JÁSZ-NAGYKUN-SZOLNOK MEGYEI IGAZGATÓSÁGA,,15597487151,15597487751131216,,,5000 Szolnok József Attila utca 22-24 ,Tamásné Czinege Csilla,1999-05-01
100292,597364,ADÓ- ÉS PÉNZÜGYI ELLENŐRZÉSI HIVATAL KELET-BUDAPESTI IGAZGATÓSÁGA,,15597360151,15597360751131201,,,1144 Budapest Gvadányi út 69 ,Nyergesné Csáki Mária,1998-11-18
100386,598569,ADÓ- ÉS PÉNZÜGYI ELLENŐRZÉSI HIVATAL KIEMELT ADÓZÓK IGAZGATÓSÁGA,,15598567151,15598567841131201,275467,,1077 Budapest Dob utca 75-81 ,Polgár Péter,2008-12-15
100305,597496,ADÓ- ÉS PÉNZÜGYI ELLENŐRZÉSI HIVATAL KOMÁROM-ESZTERGOM MEGYEI IGAZGATÓSÁGA,,15597494151,15597494751131211,,,2800 Tatabánya Komáromi út 42 ,Verbó Árpád,1994-05-01
100391,598613,ADÓ- ÉS PÉNZÜGYI ELLENŐRZÉSI HIVATAL KÖZÉP-DUNÁNTÚLI REGIONÁLIS IGAZGATÓSÁGA,,15598615151,15598615841131207,275412,,8000 Székesfehérvár Mátyás király körút 8 ,Bocskay Vince,2007-01-01
100387,598570,ADÓ- ÉS PÉNZÜGYI ELLENŐRZÉSI HIVATAL KÖZÉP-MAGYARORSZÁGI REGIONÁLIS IGAZGATÓSÁGA,,15598574151,15598574841131201,275456,,1132 Budapest Váci út 48/C-D ,Tóth Ferenc,2008-03-11
100306,597506,ADÓ- ÉS PÉNZÜGYI ELLENŐRZÉSI HIVATAL NÓGRÁD MEGYEI IGAZGATÓSÁGA,,15597504151,15597504751131212,,,3100 Salgótarján Kassai sor 10 ,Dr. Institóriszné Dr. Kozma Erzsébet,1991-11-15
100392,598624,ADÓ- ÉS PÉNZÜGYI ELLENŐRZÉSI HIVATAL NYUGAT-DUNÁNTÚLI REGIONÁLIS IGAZGATÓSÁGA,,15598622151,15598622841131208,275401,,9022 Győr Liszt Ferenc utca 13-15 ,Umenhoffer Ferenc,2007-01-01
95017,329893,ADÓ- ÉS PÉNZÜGYI ELLENŐRZÉSI HIVATAL OKTATÁSI INTÉZET,,15329891151,15329891841131201,232807,,1043 Budapest Temesvári út 7-9 ,Lovas György,2006-09-15
100294,597386,ADÓ- ÉS PÉNZÜGYI ELLENŐRZÉSI HIVATAL PEST MEGYEI ÉS FŐVÁROSI KIEMELT ADÓZOK IGAZGATÓSÁGA,,15597384151,15597384751131201,,,1115 Budapest Bartók Béla út 156 ,Dr. Somos Katalin,2001-10-01
100307,597517,ADÓ- ÉS PÉNZÜGYI ELLENŐRZÉSI HIVATAL PEST MEGYEI IGAZGATÓSÁGA,,15597511151,15597511751131201,,,1132 Budapest Váci út 48c-d ,Tóth Ferenc,2003-05-15
100308,597528,ADÓ- ÉS PÉNZÜGYI ELLENŐRZÉSI HIVATAL SOMOGY MEGYEI IGAZGATÓSÁGA,,15597528151,15597528751131214,,,7400 Kaposvár Béke utca 28 ,Szulimán Gyula,1998-10-15
100309,597539,ADÓ- ÉS PÉNZÜGYI ELLENŐRZÉSI HIVATAL SZABOLCS-SZATMÁR-BEREG MEGYEI IGAZGATÓSÁGA,,15597535151,15597535751131215,,,4400 Nyíregyháza Szabadság tér 7-8 ,Mogyorósiné Dr. Gábor Hajnalka,2005-03-11
100290,597342,ADÓ- ÉS PÉNZÜGYI ELLENŐRZÉSI HIVATAL  SZÁMÍTÁSTECHNIKAI ÉS ADÓELSZÁMOLÁSI INTÉZET,,15597346151,15597346841131201,047243,,1023 Budapest Lajos utca 17-21 ,Lucza Vilmos,2009-04-07
100310,597540,ADÓ- ÉS PÉNZÜGYI ELLENŐRZÉSI HIVATAL TOLNA MEGYEI IGAZGATÓSÁGA,,15597542151,15597542751131217,,,7100 Szekszárd Bezerédj utca 33 ,Dr. Bíró Zoltán,1993-07-01
100311,597551,ADÓ- ÉS PÉNZÜGYI ELLENŐRZÉSI HIVATAL VAS MEGYEI IGAZGATÓSÁGA,,15597559151,15597559751131218,,,9700 Szombathely Petőfi S. utca 22 ,Őri Jenőné,1993-08-01
100312,597562,ADÓ- ÉS PÉNZÜGYI ELLENŐRZÉSI HIVATAL VESZPRÉM MEGYEI IGAZGATÓSÁGA,,15597566151,15597566751131219,,,8200 Veszprém Brusznyai utca 22-24 ,Umenhoffer Ferenc,1991-11-15
100313,597573,ADÓ- ÉS PÉNZÜGYI ELLENŐRZÉSI HIVATAL ZALA MEGYEI IGAZGATÓSÁGA,,15597573151,15597573751131220,,,8900 Zalaegerszeg Balatoni út 2 ,Dr. Tóth Miklós,1992-07-01
86288,638946,ADONYI HÓVIRÁG ÓVODA ÉS MINI BÖLCSŐDE,,16701102207,16701102851032207,,029917,2457 Adony Rákóczi Ferenc utca 26 ,Steinmann Katalin,2020-08-16
103632,639141,ADONYI KISTÉRSÉGI SZOCIÁLIS KÖZPONT,,16701913207,16701913889932207,,,2431 Perkáta Bocskai út 2 ,Vida Katalin,2010-06-01
101364,610559,ADONYI KISTÉRSÉGI TERÜLETFEJLESZTÉSI TÁRSULÁS,,,16701872751332207,,,2457 Adony Bajcsy-Zsilinszky utca 5 ,,
82835,361679,ADONYI KÖZÖS ÖNKORMÁNYZATI HIVATAL,,15361679207,15361679841132507,706801,,2457 Adony Kossuth Lajos utca 4 ,dr. Földi Ilona,2020-05-01
92890,823940,ADONYI SZOCIÁLIS KÖZPONT,,15823948207,15823948889932207,,,2457 Adony Kossuth Lajos utca 9 ,Supliczné Szabó Zita,2024-01-01
100230,592183,ADONYI TÖBBCÉLÚ KISTÉRSÉGI TÁRSULÁS MUNKASZERVEZETE,,15592183107,15592183841132207,,,2457 Adony Rákóczi utca 21 ,Rakvács Nóra,2011-09-01
101504,611952,ADONY VÁROS ÖNKORMÁNYZAT GONDOZÁSI KÖZPONT,,,16701906853232207,,,2457 Adony Kossuth Lajos utca 9 ,,
99446,567431,"ADORJÁNHÁZA, CSÖGLE, EGERALJA, KÜLSŐVAT KÖZSÉGEK KÖRJEGYZŐSÉGE",,15567435119,15567435841132219,,,8495 Csögle Rákóczi utca 188 ,Kissné Kiss Zsuzsanna,1994-07-01
99391,566533,ADY ENDRE ÁLTALÁNOS ISKOLA,,15566537213,15566537852032213,,032478,2360 Gyál Ady Endre utca 20 ,Gazdikné Kasa Csilla,2009-08-16
96049,373566,ADY ENDRE ÁLTALÁNOS ISKOLA,,,15373560852032209,,031160,4262 Nyíracsád Szatmári utca 8 ,Vereb Csaba,2001-08-01
103764,641380,ADY ENDRE ÁLTALÁNOS ISKOLA,,16711280108,16711280852032208,,030613,9111 Tényő Győri utca 53 ,Máté Melinda,2011-07-01
106368,682675,ADY ENDRE ÁLTALÁNOS ISKOLA,,16915006243,16915006852032201,,038816,1196 Budapest Ady Endre út 73-75 ,Hornok István,2012-08-01
106322,682136,ADY ENDRE ÁLTALÁNOS ISKOLA,,16914373243,16914373852032201,,035117,1188 Budapest Ady Endre utca 46-50 ,Bogárné Kováts Judit,2011-08-01
101492,611831,ADY ENDRE ÁLTALÁNOS ISKOLA BERHIDA,,,16882487801032219,,,8181 Berhida Kossuth utca 11 ,,
100169,589529,ADY ENDRE ÁLTALÁNOS ISKOLA ÉS ALAPFOKÚ MŰVÉSZETI ISKOLA,,15589521219,15589521852032219,,037124,8181 Berhida  Kossuth L. utca 11 ,Madár Lászlóné,2009-08-01
104350,650968,ADY ENDRE ÁLTALÁNOS ISKOLA ÉS MŰVÉSZETOKTATÁSI INTÉZMÉNY,,16793325213,16793325852032213,,032338,2735 Dánszentmiklós Dózsa György utca 91 ,Tóth István,2009-07-01
106385,682961,ADY ENDRE ÁLTALÁNOS ISKOLA ÉS PESTERZSÉBETI PEDAGÓGIAI INTÉZET,,16915697243,16915697852032201,,035153,1204 Budapest Ady Endre utca 98 ,Sikéné Pfeiffer Éva,2011-08-15
97543,434243,"ADY ENDRE ÁLTALÁNOS ISKOLA, GIMNÁZIUM ÉS ALAPFOKÚ MŰVÉSZETOKTATÁSI INTÉZMÉNY",,15434249220,15434249852032220,,037641,8900 Zalaegerszeg Kisfaludy utca 2 ,Czigány László,2010-08-01
100425,600161,ADY ENDRE ÁLTALÁNOS MÜVELÖDÉSI KÖZPONT,,,16733077923432209,,,4181 Nádudvar Ady tér 10 ,Dománné Baranyai Etelka,2004-06-01
98319,493332,ADY ENDRE FŐVÁROSI GYAKORLÓ KOLLÉGIUM,,15493338141,15493338559032201,,039154,1022 Budapest Bimbó út 51 ,Hajós Anikó,2011-12-16
105840,674973,ADY ENDRE GIMNÁZIUM,,16731941209,16731941853132209,,031201,4024 Debrecen Liszt Ferenc utca 1 ,Rózsavölgyi Gábor,2012-08-01
97642,440149,ADY ENDRE GIMNÁZIUM,,15440141213,15440141853131213,749727,032554,2300 Ráckeve Kossuth Lajos utca 82-84 ,Molnár László,2010-08-01
96842,403214,"ADY ENDRE GIMNÁZIUM, SZAKKÉPZŐ ISKOLA ÉS KOLLÉGIUM",,15403210215,15403210853131215,746517,033658,4765 Csenger Honvéd út 5 ,Bokor László Lajos,2012-08-01
90852,789785,ADY ENDRE KÖNYVTÁR,,15789783210,15789783910132210,,,3000 Hatvan KOSSUTH  tér 3 ,VARGA ZSUZSANNA,2023-09-01
100654,602583,ADY ENDRE KÖNYVTÁR ÉS KÖZÖSSÉGI HÁZ,,16742192110,16742192925132210,,,3000 Hatvan Kossuth tér 3 ,Kocsis István,2003-01-01
95494,352080,ADY ENDRE KÖZÉPISKOLAI KOLLÉGIUM,,15352080205,15352080552332205,,,3600 Ózd Bolyki főút 13 ,,
103223,632548,ADY ENDRE MŰVELŐDÉSI HÁZ,,16637438103,16637438932932203,,,6042 Fülöpháza Kossuth utca 2 ,,
103580,638276,ADY ENDRE MŰVELŐDÉSI HÁZ,,,16684997932932206,,,6775 Kiszombor Szegedi utca 13 ,Nagy Lőrinc,2005-12-16
99894,577852,ADY ENDRE MÜVELÖDÉSI HÁZ ÉS KÖNYVTÁR,,15577850216,15577850932932216,,,5322 Tiszaszentimre Petőfi út 12 ,,
104767,657802,ADY ENDRE MÜVELŐDÉSI HÁZ ÉS KÖNYVTÁR,,16820436115,16820436910132215,,,4492 Dombrád Kossuth út 60 ,Vincze Menyhért,2015-11-01
89598,766238,ADY ENDRE MŰVELŐDÉSI HÁZ ÉS KÖNYVTÁR,,15766232203,15766232910132203,,,6411 Zsana Ady Endre utca 2 ,Paplógó Irén,2019-11-17
104014,645432,ADY ENDRE MŰVELŐDÉSI HÁZ ÉS KÖNYVTÁR,,,16747575910132210,,,3032 Apc Petőfi utca 24 ,Süvegesné Hartman Mária,2003-11-25
100667,602714,ADY ENDRE MÜVELÖDÉSI HÁZ TISZASZENTIMRE,,16835980216,16835980923432216,,,5322 Tiszaszentimre Petőfi út 12 ,,
105740,673514,ADY ENDRE MŰVELŐDÉSI KÖNYVTÁR,,,16777754925132212,,,2693 Becske Ady út 5 ,Babinka Mihályné,1999-01-01
98432,504025,ADY ENDRE MŰVELŐDÉSI KÖZPONT,,15504029241,15504029932932201,,,1043 Budapest Tavasz utca 4 ,Czégény Ilona,2010-01-01
86497,644105,ADY ENDRE MŰVELŐDÉSI KÖZPONT ÉS KÖNYVTÁR,,16732928109,16732928910132209,,,4090 Polgár Barankovics tér 6 ,Ferenczné Fajta Mária,2022-07-01
86695,649331,ADY ENDRE MŰVELŐDÉSI KÖZPONT ÉS KÖNYVTÁR,,16761845211,16761845910132211,,,2536 Nyergesújfalu Kálmán Imre tér 1 ,Tóth Ágnes Teréz,2024-06-01
86515,644479,ADY ENDRE MŰVELŐDÉSI KÖZPONT ÉS VÁROSI KÖNYVTÁR,,16733314209,16733314910132209,,,4181 Nádudvar Ady tér 10 ,Szücs-Varga Zsuzsanna,2023-09-01
106563,685313,ADY ENDRE UTCAI ÓVODA,,16794735213,16794735851032213,,037694,2700 Cegléd Ady Endre utca 3-5 ,,
89477,762438,ADY ENDRE VÁROSI KÖNYVTÁR,,15762434103,15762434910132203,,,6500 Baja Telcs Ede utca 12 ,,
98672,540986,ADY ENDRE VÁROSI KÖNYVTÁR,,15540980103,15540980910132203,,,6500 Baja Telcs Ede utca 12 ,Letenai Mária Aranka,2006-06-01
106748,722700,ADYLIGETI RENDÉSZETI SZAKGIMNÁZIUM,,15722706251,15722706853231213,220284,102500,2090 Remeteszőlős Nagykovácsi út 3 ,Dr. Sóti Kálmán,2006-03-01
99311,564825,ADY ÚTI ÁLTALÁNOS ISKOLA,,15564827213,15564827852032213,,037758,2200 Monor Ady Endre utca 48-52 ,,
98425,503479,AELIA SABINA ALAPFOKÚ MŰVÉSZETI ISKOLA,,15503475141,15503475852032201,,039626,1033 Budapest Harrer Pál utca 7 ,Kenessey László,2011-08-01
106021,677293,AGA GYERMEKOTTHON,,16927904143,16927904879031201,339184,,1186 Budapest Tövishát utca 2/a ,Maár Márton,2016-01-01
93029,826271,AGÁRDI TÜNDÉRKERT BÖLCSŐDE,,15826271207,15826271889132207,,,2483 Gárdony Csontváry utca 5-7 ,Zsalkovicsné Szilágyi Noémi,2024-09-01
106862,762032,ÁGASEGYHÁZA ÉS FÜLÖPHÁZA KÖZSÉGEK KÖRJEGYZŐSÉGI HIVATAL,,15762032103,15762032841132203,,,6076 Ágasegyháza Szent István tér 1 ,Dr. Fazekas István,2007-12-27
91402,803537,ÁGASEGYHÁZA NAPKÖZI OTTHONOS ÓVODA ÉS BÖLCSŐDE,,15803531203,15803531851032203,,202187,6076 Ágasegyháza Óvoda utca 2 ,Szmetena Katalin,2022-04-01
98816,543129,ÁGASEGYHÁZA-ORGOVÁNY KÖZOKTATÁSI (INTÉZMÉNYFENNTARTÓ) TÁRSULÁS ÁLTALÁNOS MŰVELŐDÉSI KÖZPONT,,15543127203,15543127852032203,,201105,6077 Orgovány Táncsics utca 3 ,,
91081,795890,ÁGASEGYHÁZI KÖZMŰVELŐDÉSI ÉS SPORTOLÁSI KÖZPONT,,15795898103,15795898932932203,,,6076 Ágasegyháza Kossuth tér 2 ,Füredi János,2024-10-21
82501,338174,ÁGASEGYHÁZI POLGÁRMESTERI HIVATAL,,15338174103,15338174841132503,703174,,6076 Ágasegyháza Szent István tér 1 ,Dr. Fazekas István,2007-05-01
95920,368216,ÁGFALVA KÖZSÉGI ÖNKORMÁNYZAT POLGÁRMESTERI HIVATALA,,15368212208,15368212841132508,708531,,9423 Ágfalva Soproni utca 3 ,Szováti Júlia,2013-01-01
108401,812423,ÁGFALVI KÖZÖS ÖNKORMÁNYZATI HIVATAL,,15812429208,15812429841132508,,,9423 Ágfalva Soproni  utca 3 ,Szováti Júlia,2013-03-01
86433,642211,ÁGFALVI NAPSUGÁR ÓVODA,,16712786208,16712786851037208,,030457,9423 Ágfalva Fő utca 1 ,Pahr Mária,2023-03-06
94269,843704,ÁGFALVI POLGÁRMESTERI HIVATAL,,15843702208,15843702841132508,,,9423 Ágfalva Soproni utca 3 ,Dr. Szováti Júlia,2020-01-01
94013,839693,ÁGFALVI SZIVÁRVÁNY MINI BÖLCSŐDE,,15839699208,15839699889132208,,,9423 Ágfalva Soproni utca 1 ,Váradi Emese,2024-01-01
93415,831697,ÁGFALVI VÁCI MIHÁLY ÁLTALÁNOS ISKOLA,,15831691208,15831691852037208,,030665,9423 Ágfalva Váci Mihály utca 1 ,Suhaj József,2022-05-09
99015,555753,"ÁG, GERÉNYES, TARRÓS, TÉKES ÉS VÁSÁROSDOMBÓ KÖZSÉGEK KÖRJEGYZŐSÉGE",,15555757102,15555757841132202,,,7362 Vásárosdombó Szabadság tér 17 ,Jónás István,2001-09-01
108386,811460,AGGTELEKI KÖZÖS ÖNKORMÁNYZATI HIVATAL,,15811466105,15811466841132505,,,3759 Aggtelek Kossuth Lajos út 8 ,Nahaj Ferenc,2013-03-01
82152,323857,AGGTELEKI NEMZETI PARK IGAZGATÓSÁG,,15323857205,15323857841231205,039079,,3758 Jósvafő Tengerszem oldal 1 ,Veress Balázs,2010-09-03
85454,549846,AGGTELEKI ÓVODA ÉS KONYHA,,15549848105,15549848851032205,,202439,3759 Aggtelek ADY ENDRE út 21 ,Vargáné Bak Csilla,2024-10-19
98975,549835,AGGTELEK-JÓSVAFŐ-TERESZTENYE KÖRJEGYZŐSÉG,,15549831105,15549831841132205,,,3759 Aggtelek Kossuth út 8 ,Nahaj Ferenc,2001-01-01
99773,575188,AGORA SZOMBATHELYI KULTURÁLIS  KÖZPONT,,15575188218,15575188932932218,752929,,9700 Szombathely Március 15. tér 5 ,Horváth Zoltán,2020-02-01
84222,426046,AGÓRA VESZPRÉM KULTURÁLIS KÖZPONT,,15426046219,15426046910132219,,,8200 Veszprém Táborállás  park 1 ,Neveda Amália Márta,2023-12-01
87754,677918,ÁGOSTON MŰVÉSZETI ÓVODA,,16924389241,16924389851032201,,034263,1032 Budapest Ágoston utca 2/a ,Nagy Veronika,2022-08-15
94648,307035,AGRÁRGAZDASÁGI  KUTATÓ  INTÉZET,,15307035243,15307035722031201,037042,,1093 Budapest Zsil utca 3-5 ,Dr. Kemény Gábor,2018-06-23
106876,762362,AGRÁRMARKETING CENTRUM,,15762362241,15762362841131201,279223,,1042 Budapest Árpád út 51-53 ,Dr. Simon Péter,2010-08-01
82065,305679,AGRÁRMINISZTÉRIUM,,15305679241,15305679841131101,036979,,1055 Budapest Kossuth Lajos tér 11 ,Dr. Nagy István,2022-05-24
94731,320670,AGROBOTANIKAI INTÉZET,,,15320672014131213,,,2766 Tápiószele Külső mező 15 ,Dr. Holly László,1993-10-15
99973,579890,AGYAGOSSZERGÉNY-FERTŐENDRÉD KÖRJEGYZŐSÉG,,15579890108,15579890841132208,,,9441 Agyagosszergény Kossuth utca 16 ,Horváthné Nagy Szilvia,2007-07-01
92448,817109,AGYAGOSSZERGÉNYI CSICSERGŐ ÓVODA,,15817101208,15817101851032208,,202605,9441 Agyagosszergény Széchenyi utca 2/A ,Ivánkovicsné Vas Eleonóra Piroska,2022-02-07
87029,657747,AJAKI ALAPSZOLGÁLTATÁSI KÖZPONT ÉS KONYHA,,16824571215,16824571889932215,,,4524 Ajak Kiss Ernő út 1 ,Rajzinger Nikoletta,2023-01-01
83734,403720,AJAKI POLGÁRMESTERI HIVATAL,,15403722215,15403722841132515,716123,,4524 Ajak Péter-tó liget 1 ,Pekola Istvánné,2017-01-16
104761,657736,AJAKI ROZMARING ÓVODA ÉS BÖLCSŐDE ÉS KÖNYVTÁR,,16824344215,16824344851032215,,202366,4524 Ajak Hajnal út 9 ,Takács Károlyné,2014-09-01
97715,442451,AJAK NAGYKÖZSÉGI ÖNKORMÁNYZAT ÁLTALÁNOS MŰVELŐDÉSI KÖZPONTJA,,15442459215,15442459801032215,,,4524 Ajak Hajnal út 11 ,Rozinka Mihály,2002-08-01
87138,660895,A JÁSZKISÉRI MŰVELŐDÉSI HÁZ ÉS KÖNYVTÁR,,16838031116,16838031900432216,,,5137 Jászkisér Kossuth tér 10 ,Balogh György,2024-03-01
99481,568791,AJKA HIVATÁSOS TŰZOLTÓSÁG,,15568797251,15568797842531219,,,8400 Ajka Liliom utca 10/B ,Rozmán Gyula,2008-07-01
92569,818690,AJKAI CSALÁD-ÉS GYERMEKJÓLÉTI KÖZPONT,,15818690119,15818690889932219,,,8400 Ajka Móra Ferenc utca 7 ,Kupi Andrea Éva,2024-07-01
91388,803373,AJKAI KÖZÖS ÖNKORMÁNYZATI HIVATAL,,15803373219,15803373841132519,,,8400 Ajka Szabadság tér 12 ,DR. Jáger László,2013-01-01
84375,429739,AJKAI MAGYAR IMRE KÓRHÁZ,,15429733219,15429733861031219,751625,,8400 Ajka Korányi Frigyes utca 1 ,Dr. Királyné Dr. Gősi Erika,2024-03-01
107911,792251,AJKAI SZAKKÉPZŐ ISKOLA ÉS KOLLÉGIUM,,15792259219,15792259853232219,,201474,8400 Ajka Bródy Imre utca 2 ,,
101451,611424,AJKAPARK PARKOLÁSI INTÉZMÉNY,,,16883330632132219,,,8400 Ajka Béke utca 6 ,Csite Antal,2003-06-01
85652,569808,AJKA VÁROSI ÓVODA,,15569808219,15569808851032219,,036865,8400 Ajka Béke utca 6/A ,Ráczné Németh Csilla,2021-08-01
97469,429728,AJKA VÁROS ÖNKORMÁNYZATÁNAK POLGÁRMESTERI HIVATALA,,15429726219,15429726841132519,722810,,8400 Ajka Szabadság tér 12 ,Dr. Jáger László Zsolt,2000-02-15
100721,603272,AJKA VÁROS ÖNKORMÁNYZATÁNAK SPORTSZERVEZÉSI ÉS SZABADIDŐ CENTRUMA,,,16883402926232219,,,8400 Ajka Sport út 23 ,,
96373,387501,AKA-ÁCSTESZÉR-CSATKA KÖRJEGYZŐSÉG,,15387501111,15387501841132211,,,2887 Ácsteszér Kossuth Lajos utca 45 ,Klupácsné Somogyi Éva,2002-12-01
104225,648873,AKA-BAKONYSÁRKÁNY-VÉRTESKETHELY ÁLTALÁNOS MŰVELŐDÉSI KÖZPONT,,16762413211,16762413801032211,,,2861 Bakonysárkány Béke utca 54 ,Benisné Manner Melinda,2006-08-01
101615,613066,AKÁCFA ÓVODA,,,16924884801032201,,,1074 Budapest Akácfa utca 32 ,,
86507,644293,AKÁCLIGET ÓVODA ÉS BÖLCSŐDE,,16727041209,16727041851032209,,030965,4262 Nyíracsád Kassai utca 8 ,Pósán Ferencné,2020-08-16
94703,318376,AKADÉMIAI GÉPKOCSI SZOLGÁLAT,,15318372241,15318372751434201,,,1051 Budapest Roosevelt tér 9 ,Magyar Tibor,1989-04-01
82151,323428,AKADÉMIAI ÓVODA ÉS BÖLCSŐDE,,15323424241,15323424851034201,039925,200731,1022 Budapest Barsi utca 3 ,Kertész Tímea,2024-01-01
82508,338679,AKASZTÓI POLGÁRMESTERI HIVATAL,,15338679203,15338679841132503,703349,,6221 Akasztó Fő utca 40 ,Némethné Nagy Nóra,2017-03-01
